	('b719aba4a23540618c2e4e3499f94d4c72f0fb84361c4ad39fb1ff9a2d01d3e4','ppp','Y','838130b2feb64462b4c866dfff556d67ea76affad19d40479014db0314b0f8a5','ppp','http://localhost:8081/ws/ws/dataOutport?wsdl','A','548879f423ab47a8ad3498aeff31c8a1','2016-11-02 13:36:01.0','admin','2016-11-24 17:19:08.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('4f4399ca691340e69e7721cda0690ea9778b990e14ee4e789400072463b058b7','mmmmmmm','ws','03e480c8df964b4eb0f8fdaf537b376f6c663ea2393244c3ba78fd3d00a3e3c3','mmmmmmmmmmmmmmm','http://localhost:8081/ws/ws/dataOutport?wsdl','A','548879f423ab47a8ad3498aeff31c8a1','2016-11-02 16:28:54.0','admin','2016-12-21 15:16:26.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('11127766166a4651ab71e8a16a9cd25c5c2b31b2b3a94e8cb126fde559ed187f','qqqqqqqqqqq','ws','2fb84f604b2848329f09df52a269cc0ab896fdb3b43f4dc4aa1b12b381ed7362','qQQQQQQ','http://localhost:8081/ws/ws/dataOutport?wsdl','A','548879f423ab47a8ad3498aeff31c8a1','2016-11-02 16:30:18.0','admin','2016-11-25 15:24:59.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('e1768664fecc458cb6b5cbabe72a19920d4c9184aae64b0ab0e02c5e05ea5c7a','aa','ws','c3b5f378a8cc4d78b4364d7e9d4fc53e19d741315ce04e0dbcb57c6e75d3753d','yy','http://localhost:8081/ws/ws/dataOutport?wsdl','A','548879f423ab47a8ad3498aeff31c8a1','2016-11-04 17:50:51.0','admin','2016-11-23 15:02:38.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('f5550999d0f249dab49ff1745f8dbf827ea0615dd12747418df235b3a2cdca09','kk','ws','c3b5f378a8cc4d78b4364d7e9d4fc53e19d741315ce04e0dbcb57c6e75d3753d','kk','http://localhost:8081/ws/ws/dataOutport?wsdl','A','548879f423ab47a8ad3498aeff31c8a1','2016-11-04 17:51:02.0','admin','2016-11-25 11:14:26.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('65a37e5c5b97415d8d81f8958be558f4bdbb699f79e44a0d97348cb3b4273b5b','nnnnnnnnn','ws','9e95005e68b849cab916e1fad859f9f6196f35926c3b41858b824afd4a47a6be','nnnnnn','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-07 10:02:11.0','admin','2016-11-25 11:14:29.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('9d841a27ac974e81829d1f24d5493e670c5c68bbf2154dd9b10c3637ab4353fa','r2','ws','a8397c434b884d3faa418eefdec0302d8feff2aedc494bf7b1a4dbdcf50903d1','vvvvvvv','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-11-07 10:24:26.0','admin','2016-11-24 16:44:54.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('8033f6441bc348e2a136e81800da8897596c56c131604a2cb4e1ab3d7734fb6f','a','ws','c3b5f378a8cc4d78b4364d7e9d4fc53e19d741315ce04e0dbcb57c6e75d3753d','a','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-11-07 10:50:36.0','admin','2016-11-24 16:56:46.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('df4be4479acf4678847f41feb9c9f3919955ad724a24437e936b350fc3398587','PPPPPPPPPP','ws','3dcbf1b89f674814ac2aeebbe513bf79fdef9d972bf24b5f8643535fcb6f887f','PPPPPPPPPPP','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-11-09 09:52:42.0','admin','2016-11-25 11:13:17.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('32a9ba4d9f094ecfb790898b4405d75523e77e58f7d049478d3a13a8db0e19fb','getProcu','ws','b2847fea38fa4228a49ec2852f82942afe4eb880c37a4b81a4cdeb6984b62aa1','ddddddd','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-11-11 00:14:09.0','admin','2016-11-25 11:13:15.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('33a31683e9b049439169d8e96c3fc34a84f2a9b1457d424a9894a627ea71e7ca','yysdsf','ws','3dcbf1b89f674814ac2aeebbe513bf79fdef9d972bf24b5f8643535fcb6f887f','yy','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-15 17:14:33.0','admin','2016-11-15 17:44:42.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('361fc14455a24e3493781d8186be2d3ce569ecc139ed40a984e331107a0db7f4','yy','ws','3dcbf1b89f674814ac2aeebbe513bf79fdef9d972bf24b5f8643535fcb6f887f','yy','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-15 17:14:34.0','admin','2016-11-15 17:14:34.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('d096b5db055a489d99af9aee3971fa1e1679bcbe2b4e4e588d71413496a6f13b','aa','ws','c3b5f378a8cc4d78b4364d7e9d4fc53e19d741315ce04e0dbcb57c6e75d3753d','aa','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-11-15 17:25:12.0','admin','2016-11-16 14:09:41.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('3e5a118a8c7847518a6f838c2fa9dcde5d96899c7c0c4e3aad2849c5675c9f6b','a','ws','b2847fea38fa4228a49ec2852f82942afe4eb880c37a4b81a4cdeb6984b62aa1','asdfa','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-15 17:33:17.0','admin','2016-11-15 17:33:17.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('ddf80b726dde413d957ae4f4687d07bcae0d3c7c3c0f4352a49038e802cef4fe','lllgfasdf','ws','b2847fea38fa4228a49ec2852f82942afe4eb880c37a4b81a4cdeb6984b62aa1','lllfghasd','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-11-15 17:41:13.0','admin','2016-11-25 11:44:10.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('c5531c12315d44988dbd6f861a35f07089912aac4084422b9c7efee3f0e94480','不要动这个','di','b2847fea38fa4228a49ec2852f82942afe4eb880c37a4b81a4cdeb6984b62aa1','fdghdfghf','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-15 17:41:37.0','admin','2016-11-16 14:09:43.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('05fefbd2e48d4886a383356f65e01e0690b92f6cdc044082af4da10ba63561b4','asd','ws','b2847fea38fa4228a49ec2852f82942afe4eb880c37a4b81a4cdeb6984b62aa1','adsf','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-15 17:48:05.0','admin','2016-11-25 11:44:14.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('003dbf074dce40f59adaf38df1cdfef24c07902b41a446c6ac12c863bbe61187','dfg','ws','35fe711e5031491f8e4ec9199bdb973cb065f7be735745d39f4fb847c2e4e3e0','sdfgsdf','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-17 13:43:08.0','admin','2016-11-21 17:50:16.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('51625f11d0ee4a5b8f41e5cea24bf3b79e3a11fc346b458cbbb15b9db5b0c701','uuuuuuuu','ws','35fe711e5031491f8e4ec9199bdb973cb065f7be735745d39f4fb847c2e4e3e0','uuuuuuuuu','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-17 14:26:59.0','admin','2016-11-17 14:26:59.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('3013456633854b65b93b949d5409354b5ac9c341ec5344678fbad898baa2dfb2','aann','ws','9bfaff9ac5e04d1992e457b94d2d13208048735fbefc48b498984f15deee4871','sdfsd','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-17 14:54:49.0','admin','2016-11-17 14:54:49.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('6a47812d155b43f38de815f4e72938c1ac3a17e1a1064f21a8e079dffa33fa82','8080','ws','384bddd0bce0414190c75dfa3fdff611eb22bb4234364e2296873b716dbea2de','8080','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-17 15:10:44.0','admin','2016-11-17 15:11:03.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('b7b15dc4b17d46c08aed04575a1d21e1732943b235e14ecfbd7fa4c773a63a8a','gggggggggg','ws','35fe711e5031491f8e4ec9199bdb973cb065f7be735745d39f4fb847c2e4e3e0','ggggggggggadsfgasdfadggggggggggadfgadfgggggggggggggg','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-25 11:12:20.0','admin','2016-12-02 16:51:29.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('6588d5ade8e94434a0ea57969043923f54c4e4a94a3a418f80b8d08bcd4a39fb','uuu','ws','35fe711e5031491f8e4ec9199bdb973cb065f7be735745d39f4fb847c2e4e3e0','uuuuuuuu','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-25 11:45:51.0','admin','2016-11-25 11:45:51.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('515f43675bfc4bf280e664900221de5fa1e19ed48ad5441c9a4dc0cc5627f2bf','a','ws','384bddd0bce0414190c75dfa3fdff611eb22bb4234364e2296873b716dbea2de','a','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-25 11:46:19.0','admin','2016-11-25 11:46:33.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('7f948a9cdf9b41bdabcdfc802712e79bff0f16e01ceb478cbbfa1db5e0843b1c','ba','ws','1d99557c173541c68e3f62a620e1c34c907e6460014c4d88afae4cafc5d644f3','ba','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-11-25 12:39:10.0','admin','2016-12-22 07:09:24.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('d9550ae11dac4beb9ddabd9c589fc2d35c743f038fe0453596a6c12b9aaac935','冰火十度','ws','9bfaff9ac5e04d1992e457b94d2d13208048735fbefc48b498984f15deee4871','冰火十度','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-25 12:39:38.0','admin','2016-12-20 07:26:59.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('fc2ec5db09da48749037e7a30b85cee50222b0e146c646bfbdf5e01c0faa5189','a','ws','1d99557c173541c68e3f62a620e1c34c907e6460014c4d88afae4cafc5d644f3','sdfsdf','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-11-25 13:06:36.0','admin','2016-12-22 13:35:13.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('d71f25a13e83466ea1aea4595faba4e6d563cb772a9e411584500c5e4af1aefa',NULL,NULL,NULL,NULL,'http://localhost:8081/ws/ws/dataOutport?wsdl',NULL,NULL,'2016-12-05 17:55:34.0',NULL,'2016-12-05 17:55:34.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('61a32535bea94375a21f442f6d355f1c672595961a8a4fe79e7550a15ef7a679','1',NULL,NULL,NULL,'http://localhost:8081/ws/ws/dataOutport?wsdl',NULL,NULL,'2016-12-05 18:01:14.0',NULL,'2016-12-05 18:01:14.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('aa690251a8c54ce08f00f535f4ac6daedd241ef12af348c2a824f4f69caa6f9e','京东导航页','ws','964fe30e137941e4967734960c24849e2ceb7d6a47f34f209f91775376064a9f',NULL,'http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-12-07 16:38:21.0','admin','2016-12-07 16:44:43.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('2132940b8d9941a1b498963080d0054ae96e2e4d74fb47288e41e17fa40aae85','vvvv','WEB服务','2fb84f604b2848329f09df52a269cc0ab896fdb3b43f4dc4aa1b12b381ed7362','dddd','http://localhost:8081/ws/ws/dataOutport?wsdl','A','548879f423ab47a8ad3498aeff31c8a1','2016-11-02 09:22:43.0','admin','2016-11-25 15:26:20.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('f14b1fa34ee0459fa006d7828e61fea7e40e81ed91ec42d195d36107774127d6','dddd',NULL,'2fb84f604b2848329f09df52a269cc0ab896fdb3b43f4dc4aa1b12b381ed7362','vvvvvvv','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-03 16:53:38.0','admin','2016-11-09 09:35:52.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('d614eb7c4fdb41fba05e88d57b23efd93ec7e4263ab045c4be8f9a93a9e7b684','nnn','Y','838130b2feb64462b4c866dfff556d67ea76affad19d40479014db0314b0f8a5','nnn','http://localhost:8081/ws/ws/dataOutport?wsdl',NULL,'548879f423ab47a8ad3498aeff31c8a1','2016-11-02 13:30:59.0','548879f423ab47a8ad3498aeff31c8a1','2016-11-02 13:30:59.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('8e7b43b2b0af48308bae440814d4c8d99c96036f02cd45489f1e76dcb834b81c','nnn','Y','838130b2feb64462b4c866dfff556d67ea76affad19d40479014db0314b0f8a5','nnn','http://localhost:8081/ws/ws/dataOutport?wsdl',NULL,'548879f423ab47a8ad3498aeff31c8a1','2016-11-02 13:30:58.0','548879f423ab47a8ad3498aeff31c8a1','2016-11-02 13:30:58.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('74d0b26a4e6f49ba8f57d2fbac3e464bc9d8283c0ad64beab6da9aa918a41ffd','bb','ws','c3b5f378a8cc4d78b4364d7e9d4fc53e19d741315ce04e0dbcb57c6e75d3753d','bbb','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-02 17:09:09.0','admin','2016-11-16 14:09:25.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('6c13b73ebb2340409109750e18254a0e6638c5b78eb04cf6a6f951fbd0ccd77e','aaaa','ws','2bf7d26801df4676b7f045ec4ae7ba35576b113cbc824d5a867d8d4d6bd5be39','vvvvvttttt','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-11-02 17:09:36.0','admin','2016-11-25 15:24:44.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('89ce07129c114fd6ac307298658338c03364bcece9bf47399e67d7580603d371','00000000000','ws','2fb84f604b2848329f09df52a269cc0ab896fdb3b43f4dc4aa1b12b381ed7362','00000000000000','http://localhost:8081/ws/ws/dataOutport?wsdl','A','548879f423ab47a8ad3498aeff31c8a1','2016-11-03 14:27:44.0','admin','2016-11-25 15:24:54.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('9640d6f5b8be4f1d8b2ee748712f4ed7b3a4ad10c89341bca2901dfdf5d042ab','qq','ws','35fe711e5031491f8e4ec9199bdb973cb065f7be735745d39f4fb847c2e4e3e0','qq','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-25 15:46:14.0','admin','2016-11-29 15:24:37.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('20bc0335a1694c5ab0e2e5f56e066a01644581fac0a7400f8b2ea0f45374efa9','tta','ws','35fe711e5031491f8e4ec9199bdb973cb065f7be735745d39f4fb847c2e4e3e0','tt','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-11-25 15:46:24.0','admin','2016-12-01 15:49:20.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('08c42fc008b74720978dfca5807fd6568fb498ae8a644fd2b9bdfd0cb37ae534','ww','ws','1d99557c173541c68e3f62a620e1c34c907e6460014c4d88afae4cafc5d644f3','ww','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-25 15:46:35.0','admin','2017-01-11 00:46:58.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('78f8afc0eca140c18fef32042e358eb4ba188e5797b04a6b9256dcf7a10969fd','rr','ws','1d99557c173541c68e3f62a620e1c34c907e6460014c4d88afae4cafc5d644f3','rr','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-25 15:46:46.0','admin','2016-12-05 14:26:14.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('9d2bf2e8415c4c589ce055196c82cc5eb278e49c3d0b460590c568bf7123184e','yy','ws','1d99557c173541c68e3f62a620e1c34c907e6460014c4d88afae4cafc5d644f3','yy','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-25 15:46:54.0','admin','2017-01-13 09:45:00.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('813b545d348b437ab08bf5d62376729edf4de846f3a64d08b41c3bc4186866fd','you','ws','1d99557c173541c68e3f62a620e1c34c907e6460014c4d88afae4cafc5d644f3','yy','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-11-25 15:47:02.0','admin','2016-12-22 11:06:01.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('9ad44c5151d240839aeac731dada6806b64bafc745d24e56b5ac42be93fce61b','与',NULL,'9bfaff9ac5e04d1992e457b94d2d13208048735fbefc48b498984f15deee4871','访问出错','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-11-29 15:19:26.0','admin','2016-12-01 15:53:44.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('bddf2b2b552042fba13257cfc4a0a5ac7e53fc08d84d4846b93a1911f8450c5a','一级菜单',NULL,'bba27c6964cc43fa9b79100de3e20d490b33d9322bab4fbf8c112e08ccb2f777','访问出错','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-11-29 15:22:10.0','admin','2016-12-01 15:53:43.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('543bd254abba4fecacdb7c372672c369808e7e11f98e4a74b2aee4852a89e4e1','aaaa','ws','aa68766ca4584cad90a283aa0774f0c2589f14206d57442397951ef8d5f82172','cccccxxx','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-12-01 15:46:48.0','admin','2016-12-01 15:53:39.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('6e6a7df73d5245429ebd912136b12ab5bb4b6facd78540fbb1e8e38ed947f24f','asdf','ws','b2847fea38fa4228a49ec2852f82942afe4eb880c37a4b81a4cdeb6984b62aa1','asdfasdf','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-12-02 16:56:51.0','admin','2016-12-02 16:56:51.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('cafe150189094c409f3e5c21726b9d0e2009339e8c934f97ab084f686d8f0c9c','asdfsf','ws','9374a6609c0940e1a9fe28ec24dcbb05c66efd37589546999945c4c6f394efa7','asdfasdf','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-12-02 16:57:01.0','admin','2016-12-02 16:57:01.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('f0e1020dcc47476f8a834b6e3abd4f10323b0a58f3a447319d10eca9988250a3','hh','ds','7993feef188041d4a3b0c2fab67564f5955f4f3ba5d94c4aa4481c7e14dc3d24','阿斯蒂芬','hh','A','admin','2016-12-07 16:46:55.0','admin','2017-01-15 07:57:51.0','N',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('dasdfjdkslafsdfjsadklfjf','dataImport','ws','c3b5f378a8cc4d78b4364d7e9d4fc53e19d741315ce04e0dbcb57c6e75d3753d','数据接入测试接口','http://localhost:8081/ws/ws/dataOutport?wsdl','A','548879f423ab47a8ad3498aeff31c8a1','2016-12-15 00:00:00.0','admin','2016-12-15 00:00:00.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('909c4c81668641cdb5ad088b5ce8f8b388d5bcd554fc487083a292e946ac7e64','66','ws','3537d33805af44b8be7f14c271de95a9f87c1080323c446e8fd6a4531238b9c9','66','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-12-21 15:17:26.0','admin','2016-12-21 15:17:26.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('b060cd5087344110949c1ae473a4114b04f41e10c57e4009a580a896b848d6fa','浏览','ws','9c147215b7fa4dcbba546f42851443f18f2278a86f5046eabd6c65ce5b3389ec','，，','http://localhost:8081/ws/ws/dataOutport?wsdl','A','admin','2016-12-21 15:18:17.0','admin','2016-12-21 15:18:17.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('61f19e7fd87b49d48d41475b27b955189b57890f453141bab32da1946559d2fa','yy',NULL,'85ceb97effd946199f449910b32d2f325322504988104952afda668a3149e88c','yyy','http://localhost:8081/ws/ws/dataOutport?wsdl',NULL,'admin','2016-12-21 15:31:47.0',NULL,'2016-12-21 15:31:47.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('b90c9d3f884f4db6ab505fe1fba40ba31e9215ea44074d08984d596c9ddc1943','dsafa',NULL,'7ee84d11d4fc45b2844be4d637b334f6b5730d7fa8c54c96ac7ec724110c8b09','啊啊大方','http://localhost:8081/ws/ws/dataOutport?wsdl',NULL,'admin','2016-12-22 10:28:53.0',NULL,'2016-12-22 10:28:53.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
	('07d868368e364a77875a4442d35e3cfe28672c366f764f16a7fa3e9e7c890ad5','asdf','di','5e0a6a3fb5584c40b569daac972f690e02ffabb78b4f466a850002982a743979','asdf','http://localhost:8081/ws/ws/dataOutport?wsdl','N','admin','2016-12-22 17:51:34.0','admin','2016-12-22 17:51:34.0','Y',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)
